0+0i,0.048237206721458-0.0196598280189694i
5+0i,0.0434505729436162-0.0292207976057866i
5.01+0i,0.0354554462774768-0.0261165573846455i
5.02+0i,0.0429646102691011-0.0217511059560463i
5.03+0i,0.0403292446474179-0.0389663395452236i
5.04+0i,0.0377549959945897-0.0145396701605551i
5.05+0i,0.0462414259280774-0.0365654580632447i
5.06+0i,0.0414691310384403-0.0231950104760579i
5.07+0i,0.0473847888072652-0.0263624224664921i
5.08+0i,0.0406868436077125-0.0312530207786821i
5.09+0i,0.0419723244825143-0.0173974408362867i
5.1+0i,0.0412679125459464-0.0384027819247469i
5.11+0i,0.0367206989504454-0.0160450550510099i
5.12+0i,0.0468974379055683-0.0336985977277157i
5.13+0i,0.0407859496797008-0.0276772038420524i
5.14+0i,0.0444635780861985-0.0212661754644311i
5.15+0i,0.0413939520259285-0.0374082486077708i
5.16+0i,0.0388711412639375-0.0150287431549455i
5.17+0i,0.0436554017025324-0.0358876468269073i
5.18+0i,0.036891298787592-0.0186451436422293i
5.19+0i,0.045152099425684-0.0266311471880196i
5.2+0i,0.0404597926245832-0.0339844999015006i
5.21+0i,0.0425017227016515-0.0191376301281535i
5.22+0i,0.0432647525624108-0.0395887965849461i
5.23+0i,0.0386762022390213-0.0154700798828393i
5.24+0i,0.0448326565300038-0.032520919657545i
5.25+0i,0.0358124164408042-0.0250766585475943i
5.26+0i,0.0430672905476267-0.0229079834897241i
5.27+0i,0.0400607508104229-0.0383037599673486i
5.28+0i,0.0406096960639694-0.0146146453287234i
5.29+0i,0.0472195090941006-0.0392593983658093i
5.3+0i,0.0388662739557609-0.0206155466674646i
5.31+0i,0.0458347232178058-0.0242528132807025i
5.32+0i,0.0406244678741807-0.0293926354138913i
5.33+0i,0.041675715350582-0.0195733619181413i
5.34+0i,0.0390348587124817-0.0406180295089979i
5.35+0i,0.0351077259367818-0.0141819894076843i
5.36+0i,0.044763172378254-0.0336040083866395i
5.37+0i,0.0396745000030952-0.0267435157381162i
5.38+0i,0.0446369372876508-0.0255563982168495i
5.39+0i,0.0389244145568755-0.0370728853081i
5.4+0i,0.0390852712190684-0.0123331097436072i
5.41+0i,0.0451124283281674-0.0385175994676582i
5.42+0i,0.0386026152980295-0.0187250962829802i
5.43+0i,0.0462145606054329-0.0277197681895951i
5.44+0i,0.0390212423011944-0.0309409987674189i
5.45+0i,0.0414376248754328-0.0170061188764288i
5.46+0i,0.0402283277176467-0.0376393367906808i
5.47+0i,0.0364854875094476-0.00924167529733851i
5.48+0i,0.0453479247940074-0.0281316428188156i
5.49+0i,0.0370015152036642-0.0192940793304165i
5.5+0i,0.0451416933811374-0.0187445713075696i
5.51+0i,0.0394510553554177-0.0339152863478131i
5.52+0i,0.0382332785283239-0.00874486232105968i
5.53+0i,0.0440755977754484-0.032408121467292i
5.54+0i,0.0360804214456446-0.0133656182826044i
5.55+0i,0.0464016074485289-0.0243702698460677i
5.56+0i,0.0386103649592417-0.028415446175881i
5.57+0i,0.0383544526438448-0.0161929471071326i
5.58+0i,0.04022125142834-0.0363632439934001i
5.59+0i,0.0400842610475584-0.0107232875863148i
5.6+0i,0.0461826244010858-0.0329691049352132i
5.61+0i,0.036730421445645-0.020893506995757i
5.62+0i,0.0444037153923955-0.0192940793304185i
5.63+0i,0.0394745270432864-0.0341527723593919i
5.64+0i,0.0383174558427038-0.011924331218379i
5.65+0i,0.042770563840561-0.0359990400412067i
5.66+0i,0.0374119005684592-0.014697097405414i
5.67+0i,0.0463438753220667-0.0285773015604297i
5.68+0i,0.0394998464282858-0.030530153554384i
5.69+0i,0.0426397328193025-0.0193848437236561i
5.7+0i,0.0416827011049483-0.0405937473956175i
5.71+0i,0.0372886840985252-0.0129196407143523i
5.72+0i,0.0433947282049279-0.0388670180058511i
5.73+0i,0.0331282891683757-0.0267091698533092i
5.74+0i,0.0415063842217655-0.0243259976217165i
5.75+0i,0.0389526598729717-0.0377597989850331i
5.76+0i,0.0397554017025314-0.015025923289898i
5.77+0i,0.0438390576775586-0.0404257225340168i
5.78+0i,0.0374706790936863-0.0175510793006492i
5.79+0i,0.047582149784806-0.0314228586526966i
5.8+0i,0.0366762468139644-0.0328028021662999i
5.81+0i,0.038683278528324-0.0186593475944171i
5.82+0i,0.0392908417060575-0.0412171869545752i
5.83+0i,0.0365577823990889-0.0147788492809163i
5.84+0i,0.0441360152691527-0.0375267745736851i
5.85+0i,0.0344526920018897-0.0248983246402699i
5.86+0i,0.0415249101876689-0.0247028132807028i
5.87+0i,0.0390598247534981-0.0384974033947383i
5.88+0i,0.0394528191423783-0.0182329499155303i
5.89+0i,0.0420744480174179-0.0432713559453618i
5.9+0i,0.0369793423657927-0.0174913227328173i
5.91+0i,0.0462810198835304-0.0323936500620416i
5.92+0i,0.0377961610070516-0.030686424680775i
5.93+0i,0.0426618559935104-0.0175199646297181i
5.94+0i,0.0403335666611342-0.0396317202956383i
5.95+0i,0.0372944774636288-0.0113722232745082i
5.96+0i,0.0448033914770315-0.0369870571313814i
5.97+0i,0.0335185647294599-0.0238547913772876i
5.98+0i,0.0413912220837337-0.0260554665190322i
5.99+0i,0.0371832078501464-0.0376425411752768i
6+0i,0.0389804921238226-0.0155182746659414i
6.01+0i,0.0430450497982865-0.0430560220918942i
6.02+0i,0.0353270627064875-0.016762463387796i
6.03+0i,0.043949276415636-0.0331212128790787i
6.04+0i,0.0363058198565042-0.0309732231045819i
6.05+0i,0.0411560396266464-0.0184097533023615i
6.06+0i,0.0416827011049418-0.0404708480424148i
6.07+0i,0.0390255977754528-0.0142239305991518i
6.08+0i,0.0438001627590348-0.0414268310359945i
6.09+0i,0.0358429644179717-0.0238944946037132i
6.1+0i,0.0443123961992564-0.0262805748533618i
6.11+0i,0.0362194785142337-0.0376893124572904i
6.12+0i,0.0397446129518043-0.0161797211975405i
6.13+0i,0.0420615269894225-0.045060596178546i
6.14+0i,0.0341114705271198-0.0175201776012092i
6.15+0i,0.0450048949573302-0.0353907304913762i
6.16+0i,0.0379683994343833-0.0336455271213701i
6.17+0i,0.0450684769112022-0.0220141087766282i
6.18+0i,0.0408423965599502-0.0416588916206089i
6.19+0i,0.0372098582140475-0.0118630532571992i
6.2+0i,0.0442082536964878-0.0393828700536724i
6.21+0i,0.0327134807526194-0.0225444381414017i
6.22+0i,0.0409797724071281-0.026456530830846i
6.23+0i,0.0365575129652849-0.0365909541924752i
6.24+0i,0.037669605654722-0.0184081143338892i
6.25+0i,0.0409309988690198-0.0470226774188232i
6.26+0i,0.0352646869729563-0.0158673256072548i
6.27+0i,0.0438690989095258-0.0335467603819031i
6.28+0i,0.0345091587388991-0.0304190484729054i
6.29+0i,0.0415829125338997-0.0225656122569254i
6.3+0i,0.0373823283118845-0.0424323633084703i
6.31+0i,0.0353140916365396-0.0135099131304335i
6.32+0i,0.0454131159159495-0.0420149215111371i
6.33+0i,0.0355238661174089-0.0202351974459259i
6.34+0i,0.0453180345977145-0.0267874004013668i
6.35+0i,0.0377914288087538-0.0386304870351095i
6.36+0i,0.0387380254946568-0.0163124312588803i
6.37+0i,0.0409004508918472-0.042312135106644i
6.38+0i,0.0350302226900192-0.0133606725606455i
6.39+0i,0.0467438753220622-0.0383157107482649i
6.4+0i,0.0377004508918513-0.0334080411097886i
6.41+0i,0.0426253493561631-0.0233058878180058i
6.42+0i,0.0378412101963693-0.0421209457607832i
6.43+0i,0.0370821287702927-0.0130415345465607i
6.44+0i,0.0445256299043611-0.0443237564986802i
6.45+0i,0.0345766525219109-0.020318942012168i
6.46+0i,0.0448729289460815-0.0270195353613426i
6.47+0i,0.0370544972187888-0.0368126716587415i
6.48+0i,0.0403436317642009-0.0162402989575265i
6.49+0i,0.0413495197462052-0.0451279311303546i
6.5+0i,0.0354412987875915-0.0152802131747037i
6.51+0i,0.0457510351138688-0.0384006321127303i
6.52+0i,0.0335166921097314-0.0301113998489485i
6.53+0i,0.0410429243196658-0.0221965139563548i
6.54+0i,0.0381346914736872-0.043446754356221i
6.55+0i,0.0370602440652285-0.0127652673270493i
6.56+0i,0.0436234158345116-0.0423894395977843i
6.57+0i,0.0354510232265115-0.0213406370887524i
6.58+0i,0.0469995137205267-0.0322082597221734i
6.59+0i,0.035814797137357-0.0376573495910444i
6.6+0i,0.0405489362971476-0.0162224064391046i
6.61+0i,0.0432456741186169-0.0465976994839405i
6.62+0i,0.0347201536559839-0.012689124866096i
6.63+0i,0.04512120685339-0.03731199319812i
6.64+0i,0.0340248983003144-0.0284873507376965i
6.65+0i,0.0428157401703715-0.0214004302621316i
6.66+0i,0.0391299643641087-0.041814243050513i
6.67+0i,0.0364647525624144-0.0125400707797885i
6.68+0i,0.0441679491514993-0.0449252921078861i
6.69+0i,0.0327706084155082-0.0206325492963098i
6.7+0i,0.0445538306455175-0.0310668665319756i
6.71+0i,0.0387598017517286-0.0349621553481996i
6.72+0i,0.0398085951466095-0.0164978414555026i
6.73+0i,0.0404204951060984-0.0457751447258558i
6.74+0i,0.0358950966952368-0.0121268990104948i
6.75+0i,0.0467163125050321-0.0409396216046057i
6.76+0i,0.0333026034106699-0.0295510144841498i
6.77+0i,0.0413071893846754-0.0251532731289451i
6.78+0i,0.0364636672360804-0.0442821645528554i
6.79+0i,0.0351716250073751-0.0130643850220672i
6.8+0i,0.0425842045852478-0.0468995566865165i
6.81+0i,0.030644023641063-0.0190645956650629i
6.82+0i,0.0429815266287217-0.031421207790371i
6.83+0i,0.034648890949245-0.0365132761223077i
6.84+0i,0.0393097571767914-0.0188453971502395i
6.85+0i,0.0405869909897399-0.0471161129634459i
6.86+0i,0.0347490130010122-0.011712801184265i
6.87+0i,0.0463495086318076-0.041134759385154i
6.88+0i,0.0324434191774942-0.0262157343086938i
6.89+0i,0.0396804921238178-0.024275019579126i
6.9+0i,0.0358153360114759-0.0423430368060726i
6.91+0i,0.0355027484641984-0.0111726091256873i
6.92+0i,0.041979342365784-0.046898984351866i
6.93+0i,0.0317418146599365-0.0183617257580662i
6.94+0i,0.0459222413583058-0.0356618954797378i
6.95+0i,0.0361412423252824-0.0381289835548062i
6.96+0i,0.038144556489492-0.0192293205783258i
6.97+0i,0.0393630117772293-0.0488364612362861i
6.98+0i,0.0348548242791565-0.0131655057961911i
6.99+0i,0.0447977865391145-0.0434396780669256i
7+0i,0.0306864581413133-0.0264401868058745i
7.01+0i,0.0416941893308207-0.0240251578339995i
7.02+0i,0.0360576603473197-0.0427403886564637i
7.03+0i,0.0367831632751973-0.0125383486870987i
7.04+0i,0.0448722390362827-0.0481024316822491i
7.05+0i,0.0314673649294781-0.0169032842433386i
7.06+0i,0.0450989684260614-0.0348218416760466i
7.07+0i,0.0347358026824447-0.0352598196647892i
7.08+0i,0.0385797994473256-0.0170775984856259i
7.09+0i,0.0380118298902786-0.049454475368281i
7.1+0i,0.0311342721619562-0.0128497662347884i
7.11+0i,0.0443440084882242-0.042153914148036i
7.12+0i,0.0336026598729795-0.0228663563070089i
7.13+0i,0.0422990836791881-0.0227669286416696i
7.14+0i,0.0341581762196627-0.0393952457872059i
7.15+0i,0.0357439520259293-0.0111726091256803i
7.16+0i,0.0425624260061621-0.049129532329025i
7.17+0i,0.0298813971662356-0.014902618228746i
7.18+0i,0.0436721527670757-0.0357576055949473i
7.19+0i,0.0359541633532833-0.0347412936988711i
7.2+0i,0.0424955775579959-0.0183660991453606i
7.21+0i,0.0386048830699659-0.0474740656460052i
7.22+0i,0.0310716869431906-0.00687429543582801i
7.23+0i,0.0433362712730594-0.0425979311544433i
7.24+0i,0.0299462055819962-0.0232086420935964i
7.25+0i,0.0431714106977383-0.0252972488793061i
7.26+0i,0.0370391343814216-0.0435946464123456i
7.27+0i,0.0339527163352864-0.0145591221833885i
7.28+0i,0.0389680258553486-0.0499629323001563i
7.29+0i,0.0302484852412979-0.0127664441252764i
7.3+0i,0.0436674571743425-0.0370327158729849i
7.31+0i,0.0312107389230636-0.0343715543291965i
7.32+0i,0.0390108214886026-0.020414969244094i
7.33+0i,0.0373923722265438-0.0490915543402968i
7.34+0i,0.0326358733606319-0.00712426330690508i
7.35+0i,0.0464858678871178-0.0444316435917819i
7.36+0i,0.0327565909467857-0.0214549245434548i
7.37+0i,0.0424197033730994-0.02585542017424i
7.38+0i,0.0329939580516077-0.042650080966464i
7.39+0i,0.034607610683655-0.0148742720492712i
7.4+0i,0.0411972909083103-0.0537290697739941i
7.41+0i,0.0307869203115729-0.014995104714667i
7.42+0i,0.0427457576211145-0.0388088209424291i
7.43+0i,0.0287761518023885-0.0338972202301496i
7.44+0i,0.0385891553959234-0.018932345451974i
7.45+0i,0.0378951586310598-0.0493082398153774i
7.46+0i,0.0314163327465771-0.0106242335000036i
7.47+0i,0.0417478830997297-0.0471768668185482i
7.48+0i,0.0300516722650266-0.0195278826874705i
7.49+0i,0.043846182021565-0.0270914200663989i
7.5+0i,0.0341299258148429-0.0419094548281155i
7.51+0i,0.0365789886435191-0.0128266848747458i
7.52+0i,0.0410051902735838-0.0523605759369868i
7.53+0i,0.0302676156707757-0.0113150956116134i
7.54+0i,0.0455968604821877-0.0411436638931241i
7.55+0i,0.0310810704841499-0.0340248983003203i
7.56+0i,0.0385011774071902-0.0206574923355612i
7.57+0i,0.0378223106514319-0.05203465485514i
7.58+0i,0.0338364135663727-0.00922055084548763i
7.59+0i,0.0423309988690268-0.0484703679526084i
7.6+0i,0.0278768353517434-0.0205842713889958i
7.61+0i,0.0425305485861282-0.0302521642421866i
7.62+0i,0.0322906824366525-0.0430381475464326i
7.63+0i,0.0332180548392663-0.0121912746781092i
7.64+0i,0.0370957457337512-0.0526884527627837i
7.65+0i,0.0294430654552258-0.0104549288592107i
7.66+0i,0.0482735577430367-0.0420013960195895i
7.67+0i,0.0329816157786238-0.0316638325311703i
7.68+0i,0.0401582215675768-0.01989907980476i
7.69+0i,0.0351678716746642-0.0487497803876273i
7.7+0i,0.0305434242662184-0.00605553100076354i
7.71+0i,0.0426087604416878-0.050388585928949i
7.72+0i,0.0267274076863967-0.0201348437236551i
7.73+0i,0.0428204474231764-0.0313870626049003i
7.74+0i,0.0352608609748347-0.0417860757698952i
7.75+0i,0.0378297815342811-0.0136609774422449i
7.76+0i,0.0393223626370994-0.0554434035734674i
7.77+0i,0.0267636286868227-0.010687334038953i
7.78+0i,0.04168307468398-0.0425664249914383i
7.79+0i,0.0257728105979882-0.029560957535453i
7.8+0i,0.0376501627590374-0.0232483421750294i
7.81+0i,0.033893041121838-0.0534811777178508i
7.82+0i,0.0307603406258487-0.00791198529174786i
7.83+0i,0.0446956741186078-0.0518026888438929i
7.84+0i,0.0294816479075314-0.015911333486528i
7.85+0i,0.0437946785412652-0.0303836704051843i
7.86+0i,0.02967326767952-0.0405060717555618i
7.87+0i,0.0350157847453151-0.012741712514974i
7.88+0i,0.0395881563387996-0.0557063567303792i
7.89+0i,0.0269924224423932-0.00860377910117338i
7.9+0i,0.0419359445909752-0.0445013463559137i
7.91+0i,0.0250136584937248-0.0296018054311966i
7.92+0i,0.0375947282049313-0.0230897624054134i
7.93+0i,0.0340304981495029-0.0520153725669897i
7.94+0i,0.0306408366173419-0.00893030741331312i
7.95+0i,0.0414871562848149-0.0547634279309602i
7.96+0i,0.0272018375601047-0.0182444827163464i
7.97+0i,0.0455409430780727-0.0381027575913529i
7.98+0i,0.0307304095582749-0.0441588084964001i
7.99+0i,0.0339418711222454-0.0153524516020406i
8+0i,0.0355298936859363-0.0575724500140432i
8.01+0i,0.0231183784198711-0.00709396607104018i
8.02+0i,0.0410233502450521-0.048354660520129i
8.03+0i,0.024351636482474-0.0315164003232834i
8.04+0i,0.0379662469155679-0.0242418234523358i
8.05+0i,0.0350063067449378-0.0512316646062966i
8.06+0i,0.0322014830747517-0.0077486096781187i
8.07+0i,0.0411705813753194-0.0564643590765927i
8.08+0i,0.0236754817493657-0.0139743363070941i
8.09+0i,0.0440311530496938-0.0360310259092227i
8.1+0i,0.0308120218472491-0.0437087763674914i
8.11+0i,0.0339183994343851-0.0159802131746967i
8.12+0i,0.0388706084155027-0.057342005396142i
8.13+0i,0.0288233948200081-0.0046487627010434i
8.14+0i,0.0440332785283287-0.0481182921376515i
8.15+0i,0.0266705965281461-0.0264760540840234i
8.16+0i,0.0397091476245007-0.0255905874250957i
8.17+0i,0.0327558445746792-0.0542229516705301i
8.18+0i,0.0321221683581195-0.00931555037113459i
8.19+0i,0.0432016520234692-0.0599079166729801i
8.2+0i,0.0272298936859325-0.0147640074046138i
8.21+0i,0.0443979903834532-0.0399125614943497i
8.22+0i,0.0274185207131895-0.0422604130139499i
8.23+0i,0.0331770627064877-0.0155432673688615i
8.24+0i,0.03344767051302-0.0564466001625468i
8.25+0i,0.0233281620278933-0.00424664911627464i
8.26+0i,0.0418327332338593-0.0527528438105329i
8.27+0i,0.0253380613272385-0.0270249094147149i
8.28+0i,0.0408457107241552-0.0278309336643644i
8.29+0i,0.0321283337433279-0.0526751657403637i
8.3+0i,0.0292031757453253-0.00913988761519095i
8.31+0i,0.0397754706349543-0.0617606534138193i
8.32+0i,0.0247315303324056-0.0136488401778545i
8.33+0i,0.0444940740776947-0.0428038485585649i
8.34+0i,0.029062021847258-0.0416360152691622i
8.35+0i,0.0360126767474555-0.0177337165891016i
8.36+0i,0.0357995964500714-0.0592785042379675i
8.37+0i,0.0267613677200286-0.00428392530136611i
8.38+0i,0.0441683176417972-0.0551795442163951i
8.39+0i,0.0222955331470409-0.0248042511715449i
8.4+0i,0.0387533863883149-0.0275837200688513i
8.41+0i,0.0315962822858521-0.0515758763299101i
8.42+0i,0.03013257905318-0.00762854406456393i
8.43+0i,0.0399820580921211-0.0594300077182675i
8.44+0i,0.0238500833385034-0.0094149780364804i
8.45+0i,0.0412181113015679-0.0435800688811334i
8.46+0i,0.023916928641657-0.0382492117566425i
8.47+0i,0.0359126446185486-0.0183651906231833i
8.48+0i,0.0362205428260475-0.0609523637207385i
8.49+0i,0.0278186875671957-0.00326392483907219i
8.5+0i,0.0440862712730403-0.0572856075674783i
8.51+0i,0.0227514326381264-0.0243978533428653i
8.52+0i,0.0406999441466544-0.0284006042995748i
8.53+0i,0.0295205965281361-0.0506921317636682i
8.54+0i,0.0302032322076353-0.0100966101822168i
8.55+0i,0.0397711807501645-0.0621660879679251i
8.56+0i,0.0227716111762929-0.00734717178726987i
8.57+0i,0.0453082040328136-0.0468496628124996i
8.58+0i,0.0259430535678682-0.0392881921213683i
8.59+0i,0.0338350253391964-0.0200596178141877i
8.6+0i,0.0322773827409088-0.060549147274904i
8.61+0i,0.0249125445182528-0.00143067224998609i
8.62+0i,0.0445846616667833-0.0572420053961363i
8.63+0i,0.0220449608123904-0.0199580967991333i
8.64+0i,0.0397119982868236-0.0307381177895596i
8.65+0i,0.0289793415928356-0.0492694220389239i
8.66+0i,0.0303821733452384-0.01035712307229i
8.67+0i,0.0390127213223968-0.0646895647445153i
8.68+0i,0.0227174885302875-0.00718679715208996i
8.69+0i,0.0439125706214897-0.0519169623165014i
8.7+0i,0.023493000250557-0.0382972909083249i
8.71+0i,0.0361056004581539-0.0223334804419607i
8.72+0i,0.0327549776868545-0.0634535257509311i
8.73+0i,0.0229435280102693-0.00563674068977538i
8.74+0i,0.0412043621088996-0.0602866241593343i
8.75+0i,0.0216531348740495-0.0154852471095923i
8.76+0i,0.0418966887667657-0.0340554462774739i
8.77+0i,0.0265217077369117-0.0491522155657375i
8.78+0i,0.0298299592753928-0.0102920985400352i
8.79+0i,0.0374315959218458-0.0636329772873729i
8.8+0i,0.0200331105165645-0.00311449717372202i
8.81+0i,0.0418842045852471-0.0534408731728615i
8.82+0i,0.0210797100831342-0.0343254706349709i
8.83+0i,0.0356683497707126-0.0212671511850303i
8.84+0i,0.0323701076959932-0.0607248009036945i
8.85+0i,0.0250372008597753-0.00309286597667441i
8.86+0i,0.0399437207402005-0.0624297517143828i
8.87+0i,0.0190462059667898-0.014292456565054i
8.88+0i,0.0424857966567721-0.0361056501218247i
8.89+0i,0.0277177766630939-0.0471029062985233i
8.9+0i,0.0300000117233623-0.00895243058752503i
8.91+0i,0.0344483342056269-0.0643459625731802i
8.92+0i,0.0182961968396373-0.00258616326640144i
8.93+0i,0.0417870744922409-0.0547071850689294i
8.94+0i,0.0204570003583961-0.0308527365768433i
8.95+0i,0.0350309667401088-0.0235657183828956i
8.96+0i,0.0281941178796713-0.0612290586595873i
8.97+0i,0.0224159381530341-0.00232103093528018i
8.98+0i,0.0405614705271266-0.0652754669182877i
8.99+0i,0.0187248478636825-0.013602198917014i
9+0i,0.0414168192502185-0.0392441507815596i
9.01+0i,0.0238998635683526-0.0443016730379934i
9.02+0i,0.0295618620191933-0.0100958995926763i
9.03+0i,0.0369999501723321-0.0665551660510327i
9.04+0i,0.0206907591405217-0.00199600610344614i
9.05+0i,0.0436556004581391-0.0588926690887409i
9.06+0i,0.019252742602517-0.0290614495126071i
9.07+0i,0.034736549054546-0.0218885612738015i
9.08+0i,0.027606629101369-0.0569438137580452i
9.09+0i,0.0202875037606274-0.00137690780287774i
9.1+0i,0.037729925814846-0.0667757999608084i
9.11+0i,0.0187587398119643-0.00947716728654127i
9.12+0i,0.0438495407607094-0.0413084524521293i
9.13+0i,0.0265516512505134-0.0450210022230862i
9.14+0i,0.0319017338160512-0.0126805677199645i
9.15+0i,0.0335289382068804-0.0685228025655653i
9.16+0i,0.016183272666642+0.000457777036157534i
9.17+0i,0.0409860598441047-0.0579607301176695i
9.18+0i,0.0178326296538042-0.0262136906226464i
9.19+0i,0.0354658168742234-0.027846201928366i
9.2+0i,0.0278175183372-0.0578981036428381i
9.21+0i,0.0212869405531221-0.00143714407571272i
9.22+0i,0.0372162620683885-0.0665209056124427i
9.23+0i,0.0158623866839317-0.00468901526036368i
9.24+0i,0.0422977530785766-0.0430540294011466i
9.25+0i,0.0243341895964137-0.0421094960841767i
9.26+0i,0.0297387286734697-0.0149053532596606i
9.27+0i,0.0305533534864152-0.0707617920574531i
9.28+0i,0.0160636167994637+0.000613214735278222i
9.29+0i,0.0401762468139607-0.0601171812636533i
9.3+0i,0.016559356721562-0.0218277495213116i
9.31+0i,0.0371169615435443-0.0285102162520717i
9.32+0i,0.0256543613359407-0.0550707426893977i
9.33+0i,0.0217783658722387+0.00247636859152466i
9.34+0i,0.0370304981494842-0.0679840483978287i
9.35+0i,0.0153743765662811-0.00531341809386984i
9.36+0i,0.0422930574858256-0.0478397487451014i
9.37+0i,0.0210615211277373-0.0409034006041889i
9.38+0i,0.0299832078501406-0.0146390413636021i
9.39+0i,0.0323326094122564-0.0661596868203703i
9.4+0i,0.0174437987822086+0.00410113078819703i
9.41+0i,0.0391547825848731-0.0623525675650921i
9.42+0i,0.0143179833881256-0.0182935566594208i
9.43+0i,0.037865324897072-0.0299951376165466i
9.44+0i,0.0268881059021791-0.0557778189787031i
9.45+0i,0.0243745743849456-0.00278827397699061i
9.46+0i,0.0369963529640376-0.0696357648496146i
9.47+0i,0.0158141087766204-0.00125147278646986i
9.48+0i,0.0424549959945784-0.0510609793229352i
9.49+0i,0.0185624968483246-0.0387913643770595i
9.5+0i,0.0296021145785151-0.0165720983420575i
9.51+0i,0.0287743590315187-0.0688209942036613i
9.52+0i,0.0171774721181061+0.00296985550972699i
9.53+0i,0.0415950112490251-0.0638129330731112i
9.54+0i,0.0135782833066966-0.013994158800984i
9.55+0i,0.036980625289985-0.0328300410679793i
9.56+0i,0.0237250871558072-0.0532921973531279i
9.57+0i,0.0226376754760599-0.000810185722238166i
9.58+0i,0.0372953065652579-0.0701569298379888i
9.59+0i,0.0167108533967257+0.000471435693888166i
9.6+0i,0.0428679960484303-0.054019866296151i
9.61+0i,0.0159462318492278-0.035978345630688i
9.62+0i,0.0271162620683973-0.0145409927982781i
9.63+0i,0.027363398187062-0.0613643857320046i
9.64+0i,0.0173128823147298+0.00827580305551596i
9.65+0i,0.0395820580921102-0.0655904958901582i
9.66+0i,0.0116033081385279-0.0123678351191612i
9.67+0i,0.0369718558919019-0.0343701513339892i
9.68+0i,0.0228298753782212-0.0515550527916551i
9.69+0i,0.0238890958321495-0.00367635532498624i
9.7+0i,0.0362896360378769-0.0711890134243753i
9.71+0i,0.0160418382203746+0.00280837370421563i
9.72+0i,0.0429573026940842-0.0544600357312478i
9.73+0i,0.0151827429632092-0.0322582597221734i
9.74+0i,0.0276866285251139-0.021944340423038i
9.75+0i,0.0249463025274111-0.0661491270333463i
9.76+0i,0.0167168455174553+0.00700743923968466i
9.77+0i,0.0396860212948261-0.0657611490446158i
9.78+0i,0.0136054725447064-0.00720688709903571i
9.79+0i,0.0391490451299244-0.0366565670515983i
9.8+0i,0.0197162612954316-0.0485821713514904i
9.81+0i,0.0210135722245171-0.00343596451077958i
9.82+0i,0.0319620167585504-0.0717665441124929i
9.83+0i,0.0119177692523739+0.00375075720916864i
9.84+0i,0.0397849100860641-0.0586977499205762i
9.85+0i,0.0140469103098499-0.0291060631870838i
9.86+0i,0.0310821733452397-0.0209611212944861i
9.87+0i,0.0250087843869072-0.0647567879294599i
9.88+0i,0.0122233940470475+0.00410955559115593i
9.89+0i,0.0345369970154082-0.0696133225779487i
9.9+0i,0.00948792229939393-0.00536828031332804i
9.91+0i,0.0374961701341985-0.040275072337755i
9.92+0i,0.0192842754274157-0.0462920610854877i
9.93+0i,0.0205779037019877-0.00620524679892053i
9.94+0i,0.0294213341578801-0.0710254558038928i
9.95+0i,0.0124749810298505+0.00641995322810113i
9.96+0i,0.0403304214456281-0.0623414716107589i
9.97+0i,0.0119543403214314-0.0254864692557196i
9.98+0i,0.0306767387911231-0.0243438336778358i
